username,event_date,country,user_day_total_length,user_day_count,treatment,post
sseppi,2023-03-27,italy,1424,6,1,0
sseppi,2023-03-30,italy,0,1,1,0
sseppi,2023-04-06,italy,0,1,1,1
st-wang,2023-03-30,france,597,1,0,0
stacyharper,2023-03-25,france,720,1,0,0
stacyharper,2023-03-27,france,2015,4,0,0
stacyharper,2023-03-31,france,857,1,0,0
stafyniaksacha,2023-03-19,france,356,1,0,0
stafyniaksacha,2023-03-20,france,194,1,0,0
stafyniaksacha,2023-03-31,france,519,1,0,0
stafyniaksacha,2023-04-06,france,702,1,0,1
stakovicz,2023-04-05,france,257,1,0,1
stanley-regnard,2023-04-05,france,1080,1,0,1
starnakin,2023-03-27,france,72,1,0,0
starnakin,2023-03-31,france,321,1,0,0
stecrotti,2023-04-06,italy,507,1,1,1
steevanb,2023-04-05,france,51,2,0,1
steevanb,2023-04-06,france,130,1,0,1
stefan-schweiger,2023-03-21,austria,1369,1,0,0
stefan0xC,2023-03-26,austria,1046,1,0,0
stefanct,2023-03-28,austria,1219,1,0,0
stefangweichinger,2023-03-20,austria,181,1,0,0
stefangweichinger,2023-03-31,austria,228,1,0,0
stefnotch,2023-03-18,austria,204,1,0,0
stefnotch,2023-04-04,austria,285,1,0,1
stefonarch,2023-04-06,italy,319,1,1,1
steindlmedia,2023-03-24,austria,1493,1,0,0
steph78630,2023-03-29,france,247,1,0,0
stephane-caron,2023-04-03,france,1312,2,0,1
stephane-caron,2023-04-05,france,96,1,0,1
stephane-klein,2023-03-18,france,69,1,0,0
stephane-klein,2023-03-19,france,414,3,0,0
stephane-klein,2023-03-20,france,3386,11,0,0
stephane-klein,2023-03-21,france,124,1,0,0
stephane-klein,2023-03-24,france,183,1,0,0
stephane-klein,2023-03-25,france,161,2,0,0
stephane-klein,2023-03-26,france,201,1,0,0
stephane-klein,2023-03-27,france,60,1,0,0
stephane-klein,2023-04-02,france,1616,5,0,1
stephane-klein,2023-04-03,france,358,2,0,1
stephane-klein,2023-04-04,france,136,1,0,1
stephane-klein,2023-04-05,france,119,1,0,1
stephane-klein,2023-04-06,france,1031,2,0,1
stephane-klein,2023-04-07,france,743,3,0,1
stephanegigandet,2023-03-28,france,284,1,0,0
stephanegigandet,2023-04-07,france,290,1,0,1
stephanepechard,2023-03-25,france,428,1,0,0
stephrobert,2023-03-25,france,127,1,0,0
sthibaul,2023-03-19,france,1006,1,0,0
sthibaul,2023-04-03,france,135,1,0,1
stiebitzhofer,2023-04-03,austria,1315,2,0,1
stodevCoding,2023-04-07,france,400,1,0,1
stof,2023-03-30,france,1546,1,0,0
stof,2023-03-31,france,177,1,0,0
stof,2023-04-08,france,552,1,0,1
strayMat,2023-04-06,france,624,1,0,1
strowbeary,2023-03-23,france,189,1,0,0
stylesuxx,2023-03-20,austria,0,1,0,0
stylesuxx,2023-03-21,austria,32,1,0,0
stylesuxx,2023-03-22,austria,79,1,0,0
stylesuxx,2023-03-28,austria,79,1,0,0
stylesuxx,2023-03-30,austria,0,1,0,0
stylesuxx,2023-04-01,austria,1578,2,0,1
stylesuxx,2023-04-02,austria,272,2,0,1
stylesuxx,2023-04-07,austria,125,1,0,1
submarcos,2023-04-04,france,41,1,0,1
submarcos,2023-04-05,france,265,1,0,1
sugibuchi,2023-03-29,france,1380,1,0,0
suit,2023-03-29,austria,513,1,0,0
suit,2023-03-30,austria,1326,1,0,0
sumpfgottheit,2023-03-23,austria,291,1,0,0
sungyongcho,2023-03-28,france,241,1,0,0
sunix,2023-04-03,france,438,1,0,1
sunti27,2023-04-03,austria,336,1,0,1
supercairos,2023-03-28,france,1533,1,0,0
superkekko,2023-03-21,italy,218,1,1,0
superphil0,2023-03-21,austria,176,1,0,0
superphil0,2023-03-31,austria,176,1,0,0
superphil0,2023-04-03,austria,176,1,0,1
supix,2023-04-02,italy,428,2,1,1
suprasanity,2023-03-21,france,126,1,0,0
supun-io,2023-04-08,france,75,1,0,1
svart-riddare,2023-03-31,france,830,1,0,0
sveetch,2023-03-18,france,163,2,0,0
sveetch,2023-03-22,france,800,1,0,0
sveetch,2023-03-27,france,852,1,0,0
sveetch,2023-03-28,france,1492,2,0,0
sveetch,2023-03-29,france,1294,2,0,0
sveetch,2023-04-02,france,1614,2,0,1
sveetch,2023-04-03,france,755,1,0,1
sveetch,2023-04-07,france,433,1,0,1
svienot,2023-03-20,france,776,1,0,0
svienot,2023-03-31,france,785,1,0,0
svienot,2023-04-03,france,753,1,0,1
svvac,2023-03-21,france,845,1,0,0
swallez,2023-03-31,france,1257,1,0,0
swoga,2023-04-06,austria,872,1,0,1
swrobel,2023-03-19,italy,944,1,1,0
swrobel,2023-03-21,italy,1537,1,1,0
swrobel,2023-03-24,italy,278,1,1,0
syepes,2023-03-21,france,355,1,0,0
syepes,2023-04-05,france,794,1,0,1
syffs,2023-03-28,france,77,1,0,0
syffs,2023-04-07,france,1611,1,0,1
sykhro,2023-03-30,italy,763,1,1,0
sylvain-reynaud,2023-03-29,france,376,1,0,0
sylvainar,2023-04-07,france,434,1,0,1
sylvainleris,2023-03-25,france,307,1,0,0
sylvainleris,2023-03-31,france,371,1,0,0
sylvchev,2023-03-28,france,285,1,0,0
sylvestre,2023-03-18,france,3385,8,0,0
sylvestre,2023-03-19,france,667,2,0,0
sylvestre,2023-03-21,france,113,1,0,0
sylvestre,2023-03-23,france,53,1,0,0
sylvestre,2023-03-24,france,3501,10,0,0
sylvestre,2023-03-25,france,867,1,0,0
sylvestre,2023-04-02,france,2339,4,0,1
sylvlecl,2023-03-31,france,1208,2,0,0
sylware,2023-03-24,france,231,1,0,0
sylware,2023-04-03,france,167,1,0,1
sylware,2023-04-04,france,630,1,0,1
symsmith,2023-03-18,france,508,3,0,0
symsmith,2023-04-07,france,1368,1,0,1
synchroazel,2023-04-08,italy,526,1,1,1
synoptase,2023-03-31,france,684,1,0,0
synoptase,2023-04-03,france,732,1,0,1
syphax-bouazzouni,2023-03-21,france,0,1,0,0
syphax-bouazzouni,2023-03-24,france,210,3,0,0
syphax-bouazzouni,2023-04-03,france,153,1,0,1
syssieben7,2023-03-22,austria,677,1,0,0
szabi,2023-03-20,austria,1144,1,0,0
szabi,2023-03-22,austria,429,1,0,0
szabi,2023-04-07,austria,98,1,0,1
tagliala,2023-03-24,italy,716,1,1,0
tagliala,2023-03-26,italy,911,1,1,0
tagliala,2023-03-27,italy,572,1,1,0
tagliala,2023-04-08,italy,641,2,1,1
taha-yassine,2023-03-19,france,409,1,0,0
taha-yassine,2023-03-31,france,438,1,0,0
taha-yassine,2023-04-07,france,537,1,0,1
taharallouche,2023-03-19,france,158,1,0,0
taharallouche,2023-03-23,france,246,1,0,0
taharallouche,2023-03-26,france,405,1,0,0
taharallouche,2023-03-28,france,863,1,0,0
taharallouche,2023-03-29,france,1591,3,0,0
taharallouche,2023-03-31,france,884,2,0,0
taharallouche,2023-04-08,france,398,1,0,1
tahayk,2023-03-28,france,2245,3,0,0
taminobaumann,2023-03-21,austria,836,1,0,0
taminobaumann,2023-03-22,austria,1286,1,0,0
tanc,2023-03-18,italy,917,1,1,0
tanc,2023-03-30,italy,0,2,1,0
tangb,2023-03-25,france,2606,2,0,0
tapirbug,2023-03-18,austria,101,1,0,0
tapirbug,2023-03-24,austria,150,1,0,0
tarekziade,2023-03-21,france,619,2,0,0
tarekziade,2023-03-23,france,413,2,0,0
tarekziade,2023-03-27,france,208,1,0,0
tarekziade,2023-03-31,france,319,1,0,0
tarekziade,2023-04-06,france,868,1,0,1
tarneaux,2023-03-24,france,102,1,0,0
tassoman,2023-03-18,italy,532,1,1,0
tassoman,2023-03-21,italy,425,1,1,0
tassoman,2023-03-28,italy,1679,3,1,0
tassoman,2023-04-02,italy,441,1,1,1
tassoman,2023-04-04,italy,938,2,1,1
tassoman,2023-04-08,italy,418,1,1,1
tatref,2023-03-29,france,340,1,0,0
tbMaker1,2023-03-18,france,1171,1,0,0
tbascoul,2023-03-29,france,49,1,0,0
tbayart,2023-04-05,france,621,1,0,1
tbenr,2023-03-28,italy,163,1,1,0
tbenr,2023-04-07,italy,53,1,1,1
tblaisot,2023-03-23,france,581,1,0,0
tbobm,2023-03-18,france,203,1,0,0
tbobm,2023-03-20,france,190,1,0,0
tbobm,2023-03-31,france,604,3,0,0
tbobm,2023-04-04,france,199,1,0,1
tbonfort,2023-03-24,france,476,1,0,0
tbor00,2023-03-23,italy,3,1,1,0
tbouffard,2023-03-20,france,156,1,0,0
tbouffard,2023-03-21,france,2589,9,0,0
tbouffard,2023-03-22,france,2898,10,0,0
tbouffard,2023-03-23,france,310,2,0,0
tbouffard,2023-03-24,france,1942,5,0,0
tbouffard,2023-03-27,france,878,2,0,0
tbouffard,2023-04-03,france,671,1,0,1
tbrezot,2023-04-04,france,249,1,0,1
tbroyer,2023-04-05,france,194,1,0,1
tbruyelle,2023-03-21,france,1528,1,0,0
tbruyelle,2023-04-05,france,374,1,0,1
tbruyelle,2023-04-07,france,499,1,0,1
tcalmant,2023-03-27,france,1116,1,0,0
tchiotludo,2023-03-30,france,813,3,0,0
tchiotludo,2023-04-02,france,328,1,0,1
tchoutri,2023-03-21,france,462,1,0,0
tchoutri,2023-03-26,france,107,1,0,0
tchoutri,2023-03-29,france,1418,1,0,0
tchoutri,2023-04-07,france,128,1,0,1
tchoutri,2023-04-08,france,406,1,0,1
tcrasset,2023-03-22,france,917,1,0,0
tdelabro,2023-04-02,france,936,1,0,1
tdelabro,2023-04-05,france,421,1,0,1
tdeverdiere,2023-04-07,france,696,1,0,1
tdislay,2023-03-28,france,766,2,0,0
tduigou,2023-03-23,france,326,1,0,0
technofab,2023-03-20,italy,1478,1,1,0
technofab,2023-03-22,italy,398,1,1,0
teh-cmc,2023-03-23,france,1376,4,0,0
teh-cmc,2023-03-27,france,32,1,0,0
teh-cmc,2023-03-31,france,726,2,0,0
teh-cmc,2023-04-03,france,293,1,0,1
teh-cmc,2023-04-05,france,1901,3,0,1
teh-cmc,2023-04-06,france,109,1,0,1
tekkenkkk,2023-03-29,france,166,1,0,0
tenfourty,2023-03-21,france,354,1,0,0
tenmoves,2023-04-04,france,3543,3,0,1
teolemon,2023-03-19,france,647,2,0,0
teolemon,2023-03-20,france,1344,2,0,0
teolemon,2023-03-22,france,534,2,0,0
teolemon,2023-03-23,france,310,1,0,0
teolemon,2023-03-24,france,723,3,0,0
teolemon,2023-03-25,france,689,1,0,0
teolemon,2023-04-01,france,44,1,0,1
teolemon,2023-04-03,france,1284,1,0,1
teolemon,2023-04-04,france,249,1,0,1
teolemon,2023-04-05,france,3554,20,0,1
teolemon,2023-04-06,france,76,3,0,1
teolemon,2023-04-07,france,447,2,0,1
teragramgius,2023-03-26,italy,2285,5,1,0
teragramgius,2023-04-01,italy,945,5,1,1
teragramgius,2023-04-02,italy,441,2,1,1
teragramgius,2023-04-07,italy,1713,2,1,1
texano00,2023-03-19,italy,0,1,1,0
tgoelles,2023-04-03,austria,228,1,0,1
tgrall,2023-03-18,france,2639,2,0,0
thaaai,2023-03-23,france,198,1,0,0
thaaai,2023-03-27,france,194,1,0,0
thaaai,2023-04-07,france,198,1,0,1
thannerfabian,2023-03-31,austria,342,1,0,0
the42,2023-03-30,austria,482,1,0,0
the42,2023-04-04,austria,699,1,0,1
theRosyProject,2023-04-08,italy,246,1,1,1
thebaptiste,2023-03-30,france,277,1,0,0
thebaptiste,2023-04-07,france,158,1,0,1
thedarkknight197,2023-03-30,italy,320,1,1,0
thehowl,2023-03-27,italy,822,1,1,0
thehowl,2023-03-28,italy,1439,2,1,0
thekatze,2023-03-26,austria,0,1,0,0
thekatze,2023-04-03,austria,51,1,0,1
thekatze,2023-04-04,austria,0,1,0,1
theludovyc,2023-04-05,france,171,1,0,1
theluk,2023-03-27,austria,256,1,0,0
them-es,2023-04-01,austria,256,1,0,1
themoep,2023-03-29,austria,807,1,0,0
theodelrieu,2023-03-31,france,1247,1,0,0
theoplawinski,2023-03-29,france,118,1,0,0
thepaqui,2023-03-27,france,1054,1,0,0
therealpecus,2023-03-29,italy,1457,1,1,0
theredfish,2023-03-28,france,0,1,0,0
thery,2023-03-26,france,926,1,0,0
theskyblockman,2023-03-19,france,154,1,0,0
theskyblockman,2023-03-20,france,0,13,0,0
theskyblockman,2023-04-05,france,334,1,0,1
thesnipiid,2023-04-07,france,1159,1,0,1
thesp0nge,2023-04-06,italy,97,1,1,1
thespino,2023-04-04,italy,47,1,1,1
thespino,2023-04-06,italy,622,1,1,1
thib3113,2023-03-21,france,431,1,0,0
thibaudbesson,2023-03-21,france,297,1,0,0
thibaultleouay,2023-03-18,france,291,1,0,0
thibaultserti,2023-04-05,france,855,1,0,1
thibaut-d,2023-03-22,france,628,1,0,0
thibautvdu,2023-03-21,france,1166,1,0,0
thierry-laval,2023-03-26,france,369,1,0,0
thierrygrange,2023-03-26,france,612,1,0,0
thinkingmik,2023-03-23,italy,782,1,1,0
thisthat,2023-03-21,austria,59,1,0,0
thisthat,2023-03-23,austria,905,1,0,0
thisthat,2023-03-28,austria,873,1,0,0
thisthat,2023-03-29,austria,1117,1,0,0
thisthat,2023-04-06,austria,945,1,0,1
thistlillo,2023-03-24,italy,680,1,1,0
thoanny,2023-04-07,france,85,1,0,1
thoanny,2023-04-08,france,209,1,0,1
thoebert,2023-03-31,austria,414,1,0,0
thollander,2023-03-27,france,989,1,0,0
thomakl,2023-03-27,france,296,1,0,0
thomas-ferraz,2023-03-23,france,69,2,0,0
thomas-ferraz,2023-03-24,france,40,1,0,0
thomas-senechal,2023-03-27,france,1732,3,0,0
thomas-senechal,2023-03-28,france,891,1,0,0
thomas-senechal,2023-03-30,france,1543,2,0,0
thomas-senechal,2023-04-04,france,356,1,0,1
thomas-senechal,2023-04-05,france,1512,1,0,1
thomas-senechal,2023-04-07,france,1717,2,0,1
thomasbnt,2023-03-18,france,149,1,0,0
thomasbnt,2023-03-22,france,746,1,0,0
thomascharbit,2023-03-24,france,171,1,0,0
thomaseyaa,2023-03-30,france,0,1,0,0
thomasferrandiz,2023-03-31,france,0,1,0,0
thomasouvre,2023-03-22,france,197,1,0,0
thomasouvre,2023-03-27,france,290,1,0,0
thomasouvre,2023-03-31,france,285,1,0,0
thomaspibanez,2023-03-22,france,933,3,0,0
thomaspibanez,2023-03-23,france,1242,1,0,0
thomaspibanez,2023-04-04,france,1780,2,0,1
thomaspoignant,2023-03-23,france,347,1,0,0
thomaspoignant,2023-03-24,france,294,1,0,0
thomaspoignant,2023-04-06,france,3496,8,0,1
thomaspoignant,2023-04-07,france,257,1,0,1
thomasstxyz,2023-04-08,austria,348,3,0,1
thomasw04,2023-03-29,austria,177,1,0,0
thoomasbro,2023-04-03,france,0,2,0,1
thpa,2023-04-07,austria,419,1,0,1
thpani,2023-03-20,austria,198,1,0,0
thpani,2023-03-28,austria,140,1,0,0
thpani,2023-04-05,austria,271,1,0,1
thrau,2023-03-18,austria,0,2,0,0
thrau,2023-03-27,austria,119,1,0,0
thrau,2023-04-01,austria,1414,1,0,1
throrin19,2023-03-22,france,450,1,0,0
thschue,2023-03-20,austria,870,3,0,0
thschue,2023-03-21,austria,0,1,0,0
thschue,2023-03-28,austria,111,1,0,0
thschue,2023-03-29,austria,1827,3,0,0
thschue,2023-04-02,austria,1315,1,0,1
thschue,2023-04-03,austria,720,1,0,1
thschue,2023-04-06,austria,1298,2,0,1
tidoust,2023-03-24,france,465,1,0,0
tidoust,2023-03-27,france,323,1,0,0
tidoust,2023-03-31,france,813,2,0,0
tidoust,2023-04-04,france,1061,3,0,1
tiefenb,2023-03-21,austria,364,1,0,0
tilaktilak,2023-03-29,france,99,1,0,0
tillderoquefeuil,2023-03-22,france,134,2,0,0
tillderoquefeuil,2023-03-29,france,12,1,0,0
tim-tim707,2023-04-01,france,153,1,0,1
timothyrusso,2023-03-21,italy,342,1,1,0
timothyrusso,2023-03-31,italy,0,1,1,0
timothyrusso,2023-04-01,italy,0,2,1,1
timothyrusso,2023-04-03,italy,0,3,1,1
timothyrusso,2023-04-05,italy,0,2,1,1
tinohager,2023-03-26,austria,60,1,0,0
tintou,2023-03-20,france,463,1,0,0
tintou,2023-04-06,france,82,1,0,1
tipi85,2023-04-02,france,674,1,0,1
tiraboschi,2023-03-22,italy,849,1,1,0
tiramiseb,2023-04-07,france,556,1,0,1
tishoyanchev,2023-03-27,austria,24,1,0,0
tishoyanchev,2023-03-30,austria,45,2,0,0
tishoyanchev,2023-04-06,austria,20,1,0,1
titouan-joseph,2023-04-02,france,213,1,0,1
titouan-joseph,2023-04-04,france,205,1,0,1
titouan-joseph,2023-04-07,france,399,2,0,1
titouandk,2023-03-19,france,1211,1,0,0
titouanmathis,2023-04-06,france,524,1,0,1
tiziano-morgia,2023-03-28,italy,1112,1,1,0
tjamet,2023-04-03,france,1208,1,0,1
tjpb92,2023-03-25,france,385,2,0,0
tjpb92,2023-03-29,france,455,1,0,0
tjpb92,2023-04-04,france,882,1,0,1
tk5ep,2023-04-02,france,414,1,0,1
tk5ep,2023-04-04,france,748,2,0,1
tkrotoff,2023-03-28,france,1140,1,0,0
tla,2023-04-07,austria,566,1,0,1
tladesignz,2023-03-22,austria,48,1,0,0
tlagoda,2023-03-19,france,204,2,0,0
tlagoda,2023-03-20,france,0,1,0,0
tlagoda,2023-03-24,france,81,2,0,0
tlecoz,2023-03-22,france,926,1,0,0
tmac12,2023-03-20,italy,339,1,1,0
tmerlier,2023-03-24,france,574,1,0,0
tmerlier,2023-03-28,france,499,1,0,0
tmerlier,2023-03-29,france,181,1,0,0
tmerlier,2023-03-31,france,354,1,0,0
tmerlier,2023-04-03,france,797,2,0,1
tmortagne,2023-03-21,france,292,1,0,0
tmprnc,2023-04-01,france,1443,1,0,1
tmtron,2023-03-27,austria,285,1,0,0
tobadia,2023-03-21,france,0,1,0,0
tobozo,2023-04-02,france,1230,1,0,1
todvora,2023-03-24,austria,367,1,0,0
tohuwabohu-io,2023-03-26,austria,315,1,0,0
tohuwabohu-io,2023-04-02,austria,612,1,0,1
tohuwabohu-io,2023-04-03,austria,0,1,0,1
tokazio,2023-03-31,france,520,2,0,0
tom-bywild,2023-04-04,austria,853,1,0,1
tom-rh,2023-03-21,france,293,1,0,0
tom-theret,2023-03-21,france,529,1,0,0
tomconte,2023-03-23,france,656,1,0,0
tomlogan501,2023-03-24,france,367,1,0,0
tommaso-ascani,2023-03-31,italy,201,1,1,0
tommaso-ascani,2023-04-02,italy,85,1,1,1
tommaso-ascani,2023-04-03,italy,831,1,1,1
tommaso-ascani,2023-04-08,italy,288,1,1,1
tommaso-caputi,2023-03-21,italy,31,1,1,0
tomsontom,2023-03-21,austria,144,1,0,0
tomvitale,2023-03-30,italy,1426,1,1,0
tongtwist,2023-03-30,france,136,1,0,0
tongtwist,2023-04-03,france,254,2,0,1
tongtwist,2023-04-04,france,438,4,0,1
tongtwist,2023-04-05,france,849,3,0,1
tongtwist,2023-04-06,france,299,1,0,1
tonka3000,2023-04-08,austria,330,1,0,1
tonnanglionel,2023-03-30,italy,1154,1,1,0
tonyo,2023-03-30,austria,1144,2,0,0
topiga,2023-03-31,france,235,1,0,0
torchiaf,2023-03-20,italy,305,1,1,0
torchiaf,2023-03-29,italy,503,1,1,0
torchiaf,2023-04-03,italy,1516,2,1,1
torea-patissier,2023-03-22,france,480,1,0,0
tortmayr,2023-03-19,austria,773,1,0,0
tortmayr,2023-03-22,austria,265,1,0,0
tortmayr,2023-03-23,austria,613,1,0,0
tortmayr,2023-04-02,austria,1352,1,0,1
totorobin,2023-03-24,france,368,2,0,0
totorobin,2023-03-27,france,98,3,0,0
touficzayed,2023-03-24,france,124,1,0,0
touilleMan,2023-04-03,france,271,1,0,1
tpadioleau,2023-04-02,france,0,1,0,1
tpaviot,2023-03-21,france,158,1,0,0
tpetazzoni,2023-04-06,france,593,1,0,1
tpoindessous,2023-04-05,france,455,1,0,1
tprouvot,2023-03-24,france,437,1,0,0
tprouvot,2023-03-28,france,1405,1,0,0
tprouvot,2023-03-31,france,778,2,0,0
tprouvot,2023-04-03,france,552,1,0,1
tranb3r,2023-03-21,france,1460,1,0,0
tranb3r,2023-03-27,france,1415,2,0,0
tranb3r,2023-04-07,france,63,1,0,1
trandthanh,2023-03-24,france,423,1,0,0
traversaro,2023-03-21,italy,2027,5,1,0
traversaro,2023-03-22,italy,836,1,1,0
traversaro,2023-03-24,italy,770,1,1,0
traversaro,2023-03-25,italy,0,1,1,0
traversaro,2023-03-28,italy,794,3,1,0
traversaro,2023-03-31,italy,220,1,1,0
traversaro,2023-04-05,italy,1807,3,1,1
traversaro,2023-04-07,italy,2259,2,1,1
travier,2023-03-18,france,140,1,0,0
travier,2023-04-04,france,469,3,0,1
travier,2023-04-05,france,1276,2,0,1
traxys,2023-03-24,france,1508,1,0,0
treenerd,2023-03-24,austria,1547,1,0,0
treitmayr,2023-03-18,austria,648,1,0,0
trenta3,2023-03-24,italy,1487,1,1,0
trenta3,2023-03-25,italy,400,1,1,0
trevorsandy,2023-03-20,france,489,1,0,0
trevorsandy,2023-04-04,france,1245,1,0,1
trevorsandy,2023-04-07,france,2075,2,0,1
trinity-1686a,2023-04-01,france,390,1,0,1
trinity-1686a,2023-04-03,france,289,1,0,1
trinity-1686a,2023-04-07,france,976,1,0,1
triska,2023-03-26,austria,491,1,0,0
triska,2023-04-01,austria,309,1,0,1
triska,2023-04-02,austria,1911,2,0,1
tristan-greffe,2023-03-29,france,206,2,0,0
tristan-greffe,2023-03-30,france,1569,4,0,0
tristan-greffe,2023-04-06,france,1703,6,0,1
tristan-greffe,2023-04-07,france,92,1,0,1
tristanlorriaux,2023-03-20,france,1603,1,0,0
tristantarrant,2023-04-02,italy,606,1,1,1
troimaclure,2023-04-05,france,490,1,0,1
troisiemetype,2023-03-21,france,579,1,0,0
trollfot,2023-03-18,france,383,1,0,0
troublestarter,2023-03-28,france,214,1,0,0
truatpasteurdotfr,2023-03-27,france,396,1,0,0
truenicoco,2023-04-05,france,500,1,0,1
tsegismont,2023-03-21,france,643,1,0,0
tshemsedinov,2023-03-21,italy,323,1,1,0
tshemsedinov,2023-04-08,italy,164,1,1,1
tsimian,2023-03-18,austria,367,1,0,0
tsmr,2023-03-30,france,1529,1,0,0
tspoke,2023-04-06,france,702,1,0,1
ttalbot,2023-03-24,france,391,1,0,0
tubiana,2023-03-19,france,1402,1,0,0
tut-tuuut,2023-03-22,france,1074,3,0,0
tux-vador,2023-03-19,france,966,1,0,0
tuxerrante,2023-03-31,italy,1395,1,1,0
tuxette,2023-03-27,france,1158,2,0,0
tuxette,2023-04-04,france,174,2,0,1
twitwi,2023-04-02,france,704,2,0,1
twktheainur,2023-03-22,france,861,1,0,0
tymmesyde,2023-03-19,france,775,1,0,0
tymmesyde,2023-03-20,france,136,1,0,0
tyrcho,2023-03-18,france,0,1,0,0
tyteck,2023-03-19,france,2212,5,0,0
tyzion,2023-03-27,italy,316,1,1,0
u2gilles,2023-04-03,france,319,1,0,1
ubermanu,2023-03-30,france,21,1,0,0
ubersandro,2023-03-29,italy,355,1,1,0
ubersandro,2023-04-04,italy,359,1,1,1
uderline,2023-03-23,france,14,1,0,0
uecker,2023-03-19,austria,239,1,0,0
uecker,2023-03-29,austria,259,1,0,0
ugol,2023-03-19,italy,374,5,1,0
ugol,2023-03-25,italy,811,3,1,0
ugol,2023-03-26,italy,32,3,1,0
ugol,2023-03-28,italy,167,2,1,0
ugol,2023-04-03,italy,215,1,1,1
ugol,2023-04-06,italy,147,2,1,1
ugol,2023-04-08,italy,56,1,1,1
uguy,2023-03-27,france,204,1,0,0
uku3lig,2023-04-07,france,507,1,0,1
uliano,2023-03-27,italy,301,1,1,0
uliano,2023-03-28,italy,1125,1,1,0
ultimate318ai,2023-03-29,france,893,1,0,0
ungarmichael,2023-03-20,austria,115,1,0,0
uniqx,2023-03-26,austria,726,1,0,0
unixfox,2023-03-26,france,215,1,0,0
unixfox,2023-03-30,france,409,1,0,0
unixfox,2023-03-31,france,203,2,0,0
unixfox,2023-04-04,france,74,1,0,1
untereiner,2023-03-20,france,225,1,0,0
untereiner,2023-03-23,france,1086,1,0,0
untitaker,2023-03-26,austria,1027,2,0,0
untitaker,2023-03-31,austria,990,1,0,0
unused,2023-04-04,austria,745,1,0,1
unytics,2023-04-08,france,692,1,0,1
urbantrout,2023-03-23,austria,121,1,0,0
usarskyy,2023-03-26,austria,1405,2,0,0
usfalami,2023-03-18,france,0,1,0,0
usfalami,2023-03-19,france,0,3,0,0
usfalami,2023-03-30,france,0,1,0,0
utarwyn,2023-04-05,france,0,2,0,1
utarwyn,2023-04-07,france,356,1,0,1
utay,2023-03-28,france,1234,1,0,0
utybo,2023-03-22,france,453,1,0,0
vadim-frolov,2023-03-20,austria,0,1,0,0
vadim-frolov,2023-03-22,austria,0,1,0,0
vadimkantorov,2023-04-04,france,711,1,0,1
vadimkantorov,2023-04-08,france,555,1,0,1
vadz,2023-04-04,france,441,1,0,1
vadz,2023-04-08,france,988,1,0,1
valegagge,2023-03-27,italy,222,1,1,0
valentin-cnt,2023-04-02,france,297,1,0,1
valentinMachado,2023-03-20,france,69,1,0,0
valentinMachado,2023-03-21,france,416,3,0,0
valentinMachado,2023-03-24,france,1651,10,0,0
valentinMachado,2023-03-27,france,146,2,0,0
valentinMachado,2023-03-31,france,293,1,0,0
valentinMachado,2023-04-03,france,376,1,0,1
valentinMachado,2023-04-04,france,428,1,0,1
valentinbeggi,2023-03-27,france,1454,1,0,0
valentinmadrid,2023-04-07,france,577,1,0,1
valentinoeval,2023-03-22,france,345,1,0,0
valeriemerle,2023-04-07,france,627,2,0,1
valerionew,2023-04-04,italy,58,1,1,1
valeriosofi,2023-03-24,italy,137,1,1,0
valse,2023-03-24,italy,521,1,1,0
vanGalilea,2023-03-21,austria,1108,1,0,0
vani-or,2023-03-25,italy,399,1,1,0
varris1,2023-03-25,austria,710,1,0,0
vassilidev,2023-04-01,france,75,4,0,1
vassilidev,2023-04-03,france,20,1,0,1
vbachele,2023-03-20,france,496,1,0,0
vbachele,2023-03-22,france,0,3,0,0
vbachele,2023-03-23,france,0,1,0,0
vbachele,2023-03-24,france,0,2,0,0
vbachele,2023-03-25,france,0,5,0,0
vbachele,2023-03-28,france,667,10,0,0
vbachele,2023-03-29,france,0,5,0,0
vbousquet,2023-03-24,france,741,1,0,0
vcarel,2023-04-03,france,708,1,0,1
vdegenne,2023-03-24,france,472,1,0,0
vdegenne,2023-04-07,france,264,1,0,1
vdelachaux,2023-03-31,france,0,4,0,0
vdesabou,2023-03-22,france,87,1,0,0
vdesabou,2023-03-25,france,0,2,0,0
vdesabou,2023-04-05,france,0,1,0,1
vdesabou,2023-04-06,france,0,1,0,1
vdeville,2023-04-06,france,495,1,0,1
veej,2023-03-31,italy,1469,1,1,0
veej,2023-04-06,italy,691,1,1,1
veloce,2023-03-18,france,330,1,0,0
veloce,2023-03-24,france,93,1,0,0
veloce,2023-03-27,france,413,1,0,0
veloce,2023-04-04,france,1609,1,0,1
verdie-g,2023-04-01,france,318,2,0,1
verdie-g,2023-04-07,france,109,1,0,1
verdie-g,2023-04-08,france,86,1,0,1
verlok,2023-03-27,italy,406,1,1,0
vert-rouge,2023-04-01,france,646,1,0,1
vertesy,2023-04-03,austria,856,1,0,1
vescalier,2023-03-22,france,216,1,0,0
