username,event_date,release_id,country,organization_id,Y,D_tau_m3,D_tau_m2,D_tau_m1,D_tau_0,D_tau_1,D_tau_2,D_tau_3,D_tau_4
aabherve,2023-03-31,97596432,france,69912464,1,0,0,0,0,0,0,0,0
aabherve,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
aabherve,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
aabherve,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
aabherve,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
flbla,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
flbla,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
flbla,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
flbla,2023-03-31,97602466,france,40275816,1,0,0,0,0,0,0,0,0
flbla,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
flbla,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
flbla,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
flbla,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
GwendalRaoul,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
GwendalRaoul,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
GwendalRaoul,2023-03-30,97514071,france,47559528,1,0,0,0,0,0,0,0,0
GwendalRaoul,2023-03-31,97601917,france,47559528,1,0,0,0,0,0,0,0,0
GwendalRaoul,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
GwendalRaoul,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
GwendalRaoul,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
GwendalRaoul,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
xgouchet,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
xgouchet,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
xgouchet,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
xgouchet,2023-03-31,97601371,france,365230,1,0,0,0,0,0,0,0,0
xgouchet,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
xgouchet,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
xgouchet,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
xgouchet,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
kbyjoel,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
kbyjoel,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
kbyjoel,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
kbyjoel,2023-03-31,97600819,france,14820816,1,0,0,0,0,0,0,0,0
kbyjoel,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
kbyjoel,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
kbyjoel,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
kbyjoel,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
glutamatt,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
glutamatt,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
glutamatt,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
glutamatt,2023-03-31,97598687,france,,1,0,0,0,0,0,0,0,0
glutamatt,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
glutamatt,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
glutamatt,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
glutamatt,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
PabloLec,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
PabloLec,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
PabloLec,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
PabloLec,2023-03-31,97598220,france,,1,0,0,0,0,0,0,0,0
PabloLec,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
PabloLec,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
PabloLec,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
PabloLec,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Pierre-Gilles,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Pierre-Gilles,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Pierre-Gilles,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
Pierre-Gilles,2023-03-31,97596610,france,7365162,1,0,0,0,0,0,0,0,0
Pierre-Gilles,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
Pierre-Gilles,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Pierre-Gilles,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Pierre-Gilles,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
2emeagauche,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
2emeagauche,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
2emeagauche,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
2emeagauche,2023-03-31,97595982,france,,1,0,0,0,0,0,0,0,0
2emeagauche,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
2emeagauche,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
2emeagauche,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
2emeagauche,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
hdasdoria,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
hdasdoria,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
hdasdoria,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
hdasdoria,2023-03-31,97594270,france,97902987,1,0,0,0,0,0,0,0,0
hdasdoria,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
hdasdoria,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
hdasdoria,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
hdasdoria,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
bonita-ci,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
bonita-ci,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
bonita-ci,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
bonita-ci,2023-03-31,97591046,france,4619712,1,0,0,0,0,0,0,0,0
bonita-ci,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
bonita-ci,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
bonita-ci,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
bonita-ci,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
mteillet,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
mteillet,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
mteillet,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
mteillet,2023-03-31,97590817,france,,1,0,0,0,0,0,0,0,0
mteillet,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
mteillet,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
mteillet,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
mteillet,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
czerkies,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
czerkies,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
czerkies,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
czerkies,2023-03-31,96158594,france,,1,0,0,0,0,0,0,0,0
czerkies,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
czerkies,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
czerkies,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
czerkies,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
martani,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
martani,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
martani,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
martani,2023-03-31,97574804,france,,1,0,0,0,0,0,0,0,0
martani,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
martani,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
martani,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
martani,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
tzhf,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
tzhf,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
tzhf,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
tzhf,2023-03-31,97570968,france,,1,0,0,0,0,0,0,0,0
tzhf,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
tzhf,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
tzhf,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
tzhf,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
PABourdais,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
PABourdais,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
PABourdais,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
PABourdais,2023-03-31,97567336,france,117655733,1,0,0,0,0,0,0,0,0
PABourdais,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
PABourdais,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
PABourdais,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
PABourdais,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
pblanchardie,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
pblanchardie,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
pblanchardie,2023-03-30,97564648,france,3693961,1,0,0,0,0,0,0,0,0
pblanchardie,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
pblanchardie,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
pblanchardie,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
pblanchardie,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
pblanchardie,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
pauleve,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
pauleve,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
pauleve,2023-03-30,97563077,france,77436383,1,0,0,0,0,0,0,0,0
pauleve,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
pauleve,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
pauleve,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
pauleve,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
pauleve,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
hardcpp,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
hardcpp,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
hardcpp,2023-03-30,97560467,france,,1,0,0,0,0,0,0,0,0
hardcpp,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
hardcpp,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
hardcpp,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
hardcpp,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
hardcpp,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
m-doescode,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
m-doescode,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
m-doescode,2023-03-30,97559061,france,,1,0,0,0,0,0,0,0,0
m-doescode,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
m-doescode,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
m-doescode,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
m-doescode,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
m-doescode,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
nlachfr,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
nlachfr,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
nlachfr,2023-03-30,97559002,france,,1,0,0,0,0,0,0,0,0
nlachfr,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
nlachfr,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
nlachfr,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
nlachfr,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
nlachfr,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Meltwin,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Meltwin,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Meltwin,2023-03-30,97558999,france,113206591,1,0,0,0,0,0,0,0,0
Meltwin,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
Meltwin,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
Meltwin,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Meltwin,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Meltwin,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Betree,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Betree,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Betree,2023-03-30,97558448,france,28169525,1,0,0,0,0,0,0,0,0
Betree,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
Betree,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
Betree,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Betree,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Betree,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
rvflash,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
rvflash,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
rvflash,2023-03-30,97557457,france,,1,0,0,0,0,0,0,0,0
rvflash,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
rvflash,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
rvflash,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
rvflash,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
rvflash,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
floriangouy,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
floriangouy,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
floriangouy,2023-03-30,97556288,france,,1,0,0,0,0,0,0,0,0
floriangouy,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
floriangouy,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
floriangouy,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
floriangouy,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
floriangouy,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Joffref,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Joffref,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Joffref,2023-03-30,97555563,france,113524690,1,0,0,0,0,0,0,0,0
Joffref,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
Joffref,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
Joffref,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Joffref,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Joffref,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
VincentLanglet,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
VincentLanglet,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
VincentLanglet,2023-03-30,97554788,france,404157,1,0,0,0,0,0,0,0,0
VincentLanglet,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
VincentLanglet,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
VincentLanglet,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
VincentLanglet,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
VincentLanglet,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Frix-x,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Frix-x,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Frix-x,2023-03-30,97547955,france,,1,0,0,0,0,0,0,0,0
Frix-x,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
Frix-x,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
Frix-x,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Frix-x,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Frix-x,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Baboo7,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Baboo7,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Baboo7,2023-03-30,97544305,france,11797105,1,0,0,0,0,0,0,0,0
Baboo7,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
Baboo7,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
Baboo7,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Baboo7,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Baboo7,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
McGregor777,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
McGregor777,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
McGregor777,2023-03-30,97541074,france,,1,0,0,0,0,0,0,0,0
McGregor777,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
McGregor777,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
McGregor777,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
McGregor777,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
McGregor777,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
notKamui,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
notKamui,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
notKamui,2023-03-30,97538408,france,,1,0,0,0,0,0,0,0,0
notKamui,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
notKamui,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
notKamui,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
notKamui,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
notKamui,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Leonarddoo,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Leonarddoo,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Leonarddoo,2023-03-30,97536710,france,,1,0,0,0,0,0,0,0,0
Leonarddoo,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
Leonarddoo,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
Leonarddoo,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Leonarddoo,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Leonarddoo,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Marthym,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Marthym,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Marthym,2023-03-30,97530027,france,,1,0,0,0,0,0,0,0,0
Marthym,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
Marthym,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
Marthym,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Marthym,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Marthym,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
deajan,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
deajan,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
deajan,2023-03-30,97529894,france,75363079,1,0,0,0,0,0,0,0,0
deajan,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
deajan,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
deajan,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
deajan,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
deajan,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
pierreavn,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
pierreavn,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
pierreavn,2023-03-30,97529561,france,,1,0,0,0,0,0,0,0,0
pierreavn,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
pierreavn,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
pierreavn,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
pierreavn,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
pierreavn,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
vuillaut,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
vuillaut,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
vuillaut,2023-03-30,97528561,france,,1,0,0,0,0,0,0,0,0
vuillaut,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
vuillaut,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
vuillaut,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
vuillaut,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
vuillaut,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
valfur03,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
valfur03,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
valfur03,2023-03-30,97521418,france,116308226,1,0,0,0,0,0,0,0,0
valfur03,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
valfur03,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
valfur03,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
valfur03,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
valfur03,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
zemoko,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
zemoko,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
zemoko,2023-03-30,97517558,france,,1,0,0,0,0,0,0,0,0
zemoko,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
zemoko,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
zemoko,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
zemoko,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
zemoko,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Andromelus,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Andromelus,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Andromelus,2023-03-30,97514130,france,,1,0,0,0,0,0,0,0,0
Andromelus,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
Andromelus,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
Andromelus,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Andromelus,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Andromelus,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Ted-18,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Ted-18,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Ted-18,2023-03-30,97513712,france,,1,0,0,0,0,0,0,0,0
Ted-18,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
Ted-18,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
Ted-18,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Ted-18,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Ted-18,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
vince62s,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
vince62s,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
vince62s,2023-03-30,97513684,france,23035727,1,0,0,0,0,0,0,0,0
vince62s,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
vince62s,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
vince62s,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
vince62s,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
vince62s,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
remiceres,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
remiceres,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
remiceres,2023-03-30,97511593,france,12628018,1,0,0,0,0,0,0,0,0
remiceres,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
remiceres,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
remiceres,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
remiceres,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
remiceres,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
bruneval,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
bruneval,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
bruneval,2023-03-30,97511672,france,,1,0,0,0,0,0,0,0,0
bruneval,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
bruneval,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
bruneval,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
bruneval,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
bruneval,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
sfinx13,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
sfinx13,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
sfinx13,2023-03-30,97511464,france,20193330,1,0,0,0,0,0,0,0,0
sfinx13,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
sfinx13,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
sfinx13,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
sfinx13,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
sfinx13,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
frouioui,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
frouioui,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
frouioui,2023-03-30,97510812,france,33043890,1,0,0,0,0,0,0,0,0
frouioui,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
frouioui,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
frouioui,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
frouioui,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
frouioui,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
antonincms,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
antonincms,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
antonincms,2023-03-30,97510246,france,62112832,1,0,0,0,0,0,0,0,0
antonincms,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
antonincms,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
antonincms,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
antonincms,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
antonincms,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
HGSilveri,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
HGSilveri,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
HGSilveri,2023-03-30,97508430,france,53746392,1,0,0,0,0,0,0,0,0
HGSilveri,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
HGSilveri,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
HGSilveri,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
HGSilveri,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
HGSilveri,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
jabby,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
jabby,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
jabby,2023-03-30,97506974,france,50342821,1,0,0,0,0,0,0,0,0
jabby,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
jabby,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
jabby,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
jabby,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
jabby,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
ghsioux,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
ghsioux,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
ghsioux,2023-03-30,97503618,france,,1,0,0,0,0,0,0,0,0
ghsioux,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
ghsioux,2023-04-03,,france,,0,0,0,0,0,0,0,0,0
ghsioux,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
ghsioux,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
ghsioux,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
RCayre,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
RCayre,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
RCayre,2023-03-30,97503546,france,,1,0,0,0,0,0,0,0,0
RCayre,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
