repo,country_commits,total_commits,country_ratio,repo_url
Frenzarectah/Frenz,65,65,1.0,https://github.com/Frenzarectah/Frenz
BaldPolnareff/Master_degree_Thesis,65,65,1.0,https://github.com/BaldPolnareff/Master_degree_Thesis
valerio-vaccaro/satoshispritz.it,65,65,1.0,https://github.com/valerio-vaccaro/satoshispritz.it
chialab/bedita-frontend-kit,64,65,0.9846153846153848,https://github.com/chialab/bedita-frontend-kit
marcomb/marcomb.github.io,65,65,1.0,https://github.com/marcomb/marcomb.github.io
jsoldani/jsoldani.github.io,65,65,1.0,https://github.com/jsoldani/jsoldani.github.io
devel0/netcore-opengl,65,65,1.0,https://github.com/devel0/netcore-opengl
lrossi93/sangue,65,65,1.0,https://github.com/lrossi93/sangue
italiancpp/home,60,65,0.9230769230769232,https://github.com/italiancpp/home
damiacer/analysis,65,65,1.0,https://github.com/damiacer/analysis
TimisRobert/aws-cqrs,65,65,1.0,https://github.com/TimisRobert/aws-cqrs
Martos/CampaignEnhanced-COD5,65,65,1.0,https://github.com/Martos/CampaignEnhanced-COD5
yukkop/pih-pah,65,65,1.0,https://github.com/yukkop/pih-pah
AlSaqr-platform/cva6,51,65,0.7846153846153846,https://github.com/AlSaqr-platform/cva6
noranta4/my_site,65,65,1.0,https://github.com/noranta4/my_site
jimipulsar/livewire-ecommerce,65,65,1.0,https://github.com/jimipulsar/livewire-ecommerce
Auties00/auties00.github.io,65,65,1.0,https://github.com/Auties00/auties00.github.io
sasadangelo/html-hero,65,65,1.0,https://github.com/sasadangelo/html-hero
gioboa/qwik-dream-demo,62,65,0.953846153846154,https://github.com/gioboa/qwik-dream-demo
R3DRUN3/github-content-sync,62,65,0.953846153846154,https://github.com/R3DRUN3/github-content-sync
FrancescoPenengo/fairProject,50,64,0.78125,https://github.com/FrancescoPenengo/fairProject
GiadaPa/DODM-Final-Project,63,64,0.984375,https://github.com/GiadaPa/DODM-Final-Project
Matteo0099/Cisco-Training-Answer,53,64,0.828125,https://github.com/Matteo0099/Cisco-Training-Answer
tommasobattisti/TheSpaghettiJunction,57,64,0.890625,https://github.com/tommasobattisti/TheSpaghettiJunction
divas-pant/repo-test2,57,64,0.890625,https://github.com/divas-pant/repo-test2
maicol07/photogram,63,64,0.984375,https://github.com/maicol07/photogram
universalbit-dev/universalbit.github.io,64,64,1.0,https://github.com/universalbit-dev/universalbit.github.io
datascienceBocconi/datascienceBocconi.github.io,63,64,0.984375,https://github.com/datascienceBocconi/datascienceBocconi.github.io
KevinBatdorf/block-diffusion,64,64,1.0,https://github.com/KevinBatdorf/block-diffusion
commercelayer/demo-store-core,60,64,0.9375,https://github.com/commercelayer/demo-store-core
lorenzofero/revm,62,64,0.96875,https://github.com/lorenzofero/revm
italia/publiccode-crawler,62,64,0.96875,https://github.com/italia/publiccode-crawler
brucellino/ansible-role-base-platform-pi,55,64,0.859375,https://github.com/brucellino/ansible-role-base-platform-pi
sissaschool/xmlschema,64,64,1.0,https://github.com/sissaschool/xmlschema
Fedes365/List-Formatting,58,64,0.90625,https://github.com/Fedes365/List-Formatting
NNPDF/pineline,54,64,0.84375,https://github.com/NNPDF/pineline
gragusa/econometria,64,64,1.0,https://github.com/gragusa/econometria
Steffo99/bluelib,64,64,1.0,https://github.com/Steffo99/bluelib
peppe-99/CentralityMeasures-with-GPU,64,64,1.0,https://github.com/peppe-99/CentralityMeasures-with-GPU
sissi89/PortalAngular,64,64,1.0,https://github.com/sissi89/PortalAngular
kriasoft/react-starter-kit,64,64,1.0,https://github.com/kriasoft/react-starter-kit
DennysDionigi/Fireworks-with-particles-and-a-touch-of-gold,64,64,1.0,https://github.com/DennysDionigi/Fireworks-with-particles-and-a-touch-of-gold
andfasano/release,64,64,1.0,https://github.com/andfasano/release
kanopo/hello_express,64,64,1.0,https://github.com/kanopo/hello_express
avuenja/dotfiles,64,64,1.0,https://github.com/avuenja/dotfiles
bovirus/bleachbit,64,64,1.0,https://github.com/bovirus/bleachbit
ami-iit/jaxsim,64,64,1.0,https://github.com/ami-iit/jaxsim
jjak0b/ansible_farm,64,64,1.0,https://github.com/jjak0b/ansible_farm
dcoluccia/dcoluccia.github.io,64,64,1.0,https://github.com/dcoluccia/dcoluccia.github.io
armadio2902/To-Do,64,64,1.0,https://github.com/armadio2902/To-Do
logansbacca/Go-Algorithms,64,64,1.0,https://github.com/logansbacca/Go-Algorithms
emmett-framework/emmett,64,64,1.0,https://github.com/emmett-framework/emmett
AllenNeuralDynamics/ephys-compression,64,64,1.0,https://github.com/AllenNeuralDynamics/ephys-compression
umberto-fontanazza/onpress,64,64,1.0,https://github.com/umberto-fontanazza/onpress
PashaIanko/Kaggle.CrowdCounting,64,64,1.0,https://github.com/PashaIanko/Kaggle.CrowdCounting
jermp/sshash,64,64,1.0,https://github.com/jermp/sshash
AndrewDarnall/Tecnologie-per-i-sistemi-distribuiti-e-il-web,64,64,1.0,https://github.com/AndrewDarnall/Tecnologie-per-i-sistemi-distribuiti-e-il-web
NidasioAlberto/signal-generator,64,64,1.0,https://github.com/NidasioAlberto/signal-generator
logo94/Gesnet,64,64,1.0,https://github.com/logo94/Gesnet
caiosweet/Package-Notification-HUB-AppDaemon,64,64,1.0,https://github.com/caiosweet/Package-Notification-HUB-AppDaemon
AlexThirty/BootSTOP_CFT,64,64,1.0,https://github.com/AlexThirty/BootSTOP_CFT
FedeIlLeone/ReadAllButton,64,64,1.0,https://github.com/FedeIlLeone/ReadAllButton
Camilla-Scarton/Esercizi-Develhope,64,64,1.0,https://github.com/Camilla-Scarton/Esercizi-Develhope
fabrizio-ottati/awesome-neuromorphic-hw,64,64,1.0,https://github.com/fabrizio-ottati/awesome-neuromorphic-hw
aleattene/asd-management-webapp-responsive-frontend,64,64,1.0,https://github.com/aleattene/asd-management-webapp-responsive-frontend
VolxDarkTV/volxdarktv,64,64,1.0,https://github.com/VolxDarkTV/volxdarktv
redtide/sfizz-ui,64,64,1.0,https://github.com/redtide/sfizz-ui
Kuldyaev/example-app,64,64,1.0,https://github.com/Kuldyaev/example-app
AlexiaMilanesio/MyPortfolio,64,64,1.0,https://github.com/AlexiaMilanesio/MyPortfolio
ilsasdo/elm-cavevscave,64,64,1.0,https://github.com/ilsasdo/elm-cavevscave
mfussi66/icub-firmware-models,64,64,1.0,https://github.com/mfussi66/icub-firmware-models
Reknan-dev/Counter,64,64,1.0,https://github.com/Reknan-dev/Counter
yannickBona/chatly,64,64,1.0,https://github.com/yannickBona/chatly
ValentinoUberti/mass-quay-configurator,64,64,1.0,https://github.com/ValentinoUberti/mass-quay-configurator
chrfum/AOC2022,64,64,1.0,https://github.com/chrfum/AOC2022
alessandropanzieri/GarbatellaStylishLiving.com,64,64,1.0,https://github.com/alessandropanzieri/GarbatellaStylishLiving.com
robalexlimas/scalable_injector,64,64,1.0,https://github.com/robalexlimas/scalable_injector
LukeSavefrogs/setup-jython,64,64,1.0,https://github.com/LukeSavefrogs/setup-jython
EmanuelSoda/rnaseq,64,64,1.0,https://github.com/EmanuelSoda/rnaseq
kennethrrosen/journoSEC,64,64,1.0,https://github.com/kennethrrosen/journoSEC
NimbleSolutionsITA/INAN-nextjs,64,64,1.0,https://github.com/NimbleSolutionsITA/INAN-nextjs
Tarall0/javaUniversity,64,64,1.0,https://github.com/Tarall0/javaUniversity
gab-3d/Gab3d-Klipper-Utilities,64,64,1.0,https://github.com/gab-3d/Gab3d-Klipper-Utilities
riacob/TFTFXLib,64,64,1.0,https://github.com/riacob/TFTFXLib
ZioPao/The-Only-Cure,64,64,1.0,https://github.com/ZioPao/The-Only-Cure
locriandev/doozer,64,64,1.0,https://github.com/locriandev/doozer
pesa1234/openwrt,63,63,1.0,https://github.com/pesa1234/openwrt
Roberto-Larivera/proj-html-vuejs,63,63,1.0,https://github.com/Roberto-Larivera/proj-html-vuejs
Marco-Sulla/python-frozendict,63,63,1.0,https://github.com/Marco-Sulla/python-frozendict
STB1019/protocols,54,63,0.8571428571428571,https://github.com/STB1019/protocols
fenix-hub/fenix-hub.github.io,63,63,1.0,https://github.com/fenix-hub/fenix-hub.github.io
amereghe/MatLabTools,63,63,1.0,https://github.com/amereghe/MatLabTools
Bay62/SCPSL-Translations,62,63,0.984126984126984,https://github.com/Bay62/SCPSL-Translations
dj-stuff/dj-stuff.github.io,63,63,1.0,https://github.com/dj-stuff/dj-stuff.github.io
gtolomei/systems-and-networking,63,63,1.0,https://github.com/gtolomei/systems-and-networking
profmancusoa/MISC,63,63,1.0,https://github.com/profmancusoa/MISC
Her0-GitHub/website,63,63,1.0,https://github.com/Her0-GitHub/website
ontech7/fastmemo,63,63,1.0,https://github.com/ontech7/fastmemo
GioMaz/programmazione-1,63,63,1.0,https://github.com/GioMaz/programmazione-1
Youssef535/Crypto-Cap,63,63,1.0,https://github.com/Youssef535/Crypto-Cap
Prisoner-s-Dilemma/Open_Access_-_Ethics,63,63,1.0,https://github.com/Prisoner-s-Dilemma/Open_Access_-_Ethics
Waterlilyrr/Waterlilyrr,63,63,1.0,https://github.com/Waterlilyrr/Waterlilyrr
nextcloud/notes-ios,61,63,0.9682539682539684,https://github.com/nextcloud/notes-ios
searq/searq.org,63,63,1.0,https://github.com/searq/searq.org
steveazzolin/hmd,63,63,1.0,https://github.com/steveazzolin/hmd
getapper/generator-g-next,48,63,0.7619047619047619,https://github.com/getapper/generator-g-next
giuseppeboezio/ChocoKt,63,63,1.0,https://github.com/giuseppeboezio/ChocoKt
paolaguarasci/winted-ms-be,63,63,1.0,https://github.com/paolaguarasci/winted-ms-be
And3e/students-hub,54,63,0.8571428571428571,https://github.com/And3e/students-hub
RiccardoOmiccioli/bike-copilot,63,63,1.0,https://github.com/RiccardoOmiccioli/bike-copilot
pbogre/dotfiles,63,63,1.0,https://github.com/pbogre/dotfiles
BUYRAK/CS-polito-solutions-with-me,63,63,1.0,https://github.com/BUYRAK/CS-polito-solutions-with-me
davnig/boolean-retrieval-system,63,63,1.0,https://github.com/davnig/boolean-retrieval-system
WilliamBonvini/williambonvini.github.io,63,63,1.0,https://github.com/WilliamBonvini/williambonvini.github.io
pieroproietti/penguins-eggs-arch,63,63,1.0,https://github.com/pieroproietti/penguins-eggs-arch
plushdohn/tailprops,61,63,0.9682539682539684,https://github.com/plushdohn/tailprops
locriandev/art-tools,63,63,1.0,https://github.com/locriandev/art-tools
mignaway/portfolio,63,63,1.0,https://github.com/mignaway/portfolio
TendTo/Tutorato-Reti-di-Calcolatori,63,63,1.0,https://github.com/TendTo/Tutorato-Reti-di-Calcolatori
salvan13/advent-of-code,63,63,1.0,https://github.com/salvan13/advent-of-code
arl/statsviz,63,63,1.0,https://github.com/arl/statsviz
NicolaDerocchi22/PersonalWebsite,63,63,1.0,https://github.com/NicolaDerocchi22/PersonalWebsite
odakan/OpenSees,63,63,1.0,https://github.com/odakan/OpenSees
marcomarchionni/meet,63,63,1.0,https://github.com/marcomarchionni/meet
devpelux/armaps,63,63,1.0,https://github.com/devpelux/armaps
giacomocavalieri/glam,63,63,1.0,https://github.com/giacomocavalieri/glam
mmoio/pagopa-checkout-fe,63,63,1.0,https://github.com/mmoio/pagopa-checkout-fe
Andrea3195/fs0722b-Andrea-Di-Santo,63,63,1.0,https://github.com/Andrea3195/fs0722b-Andrea-Di-Santo
italiangrid/storm-webdav,59,63,0.9365079365079364,https://github.com/italiangrid/storm-webdav
bonom/Sentiment-Analysis,63,63,1.0,https://github.com/bonom/Sentiment-Analysis
brey/pyPoseidon-dev,55,63,0.873015873015873,https://github.com/brey/pyPoseidon-dev
Zircon-Finance/zircon-sdk,55,63,0.873015873015873,https://github.com/Zircon-Finance/zircon-sdk
Sneha-Mittal88293/ALPHAIT,63,63,1.0,https://github.com/Sneha-Mittal88293/ALPHAIT
puntoclassic/menu-frontend-react,63,63,1.0,https://github.com/puntoclassic/menu-frontend-react
pierpaolodimarzo/ThinkPad-T480,63,63,1.0,https://github.com/pierpaolodimarzo/ThinkPad-T480
CescaNeri/cloud-epm-thesis,63,63,1.0,https://github.com/CescaNeri/cloud-epm-thesis
Giuseppe5000/dotfiles,63,63,1.0,https://github.com/Giuseppe5000/dotfiles
simonlucapisano/simonlucapisano.github.io,63,63,1.0,https://github.com/simonlucapisano/simonlucapisano.github.io
codacy-docs/sandbox,53,63,0.8412698412698413,https://github.com/codacy-docs/sandbox
Manu098vm/SysBot.NET,63,63,1.0,https://github.com/Manu098vm/SysBot.NET
MatteoLanci/personalDashboard-be,63,63,1.0,https://github.com/MatteoLanci/personalDashboard-be
merendamattia/SO,63,63,1.0,https://github.com/merendamattia/SO
daniele-athome/airborne,63,63,1.0,https://github.com/daniele-athome/airborne
ABC-Strategie-GitHub/extra_l10n-italy,63,63,1.0,https://github.com/ABC-Strategie-GitHub/extra_l10n-italy
BudgetControl/Services,58,63,0.9206349206349206,https://github.com/BudgetControl/Services
MicheleDusi/SupervisedBiasDetection,63,63,1.0,https://github.com/MicheleDusi/SupervisedBiasDetection
theMiddleBlue/coreruleset,59,63,0.9365079365079364,https://github.com/theMiddleBlue/coreruleset
samdsk/lab-lp,63,63,1.0,https://github.com/samdsk/lab-lp
matteospanio/sniper-go,63,63,1.0,https://github.com/matteospanio/sniper-go
SpreestDev/JsonFile,63,63,1.0,https://github.com/SpreestDev/JsonFile
TheJolly01/App-Ice--A-Cool-Company,57,63,0.9047619047619048,https://github.com/TheJolly01/App-Ice--A-Cool-Company
sramazzina/hop,52,63,0.8253968253968254,https://github.com/sramazzina/hop
arp-wtm/slider_for_flutter_dartpad_workshop,63,63,1.0,https://github.com/arp-wtm/slider_for_flutter_dartpad_workshop
alessandro-sherhey/password-generator,51,63,0.8095238095238095,https://github.com/alessandro-sherhey/password-generator
fabiobedeschi/dotzsh,63,63,1.0,https://github.com/fabiobedeschi/dotzsh
rcarvello/webmvcframework,63,63,1.0,https://github.com/rcarvello/webmvcframework
Sarcares/HomeAssistantComponents,63,63,1.0,https://github.com/Sarcares/HomeAssistantComponents
michaelbarczay/michaelbarczay.github.io,63,63,1.0,https://github.com/michaelbarczay/michaelbarczay.github.io
Noovolari/leapp-website,51,62,0.8225806451612904,https://github.com/Noovolari/leapp-website
mariocuomo/mariocuomo.github.io,62,62,1.0,https://github.com/mariocuomo/mariocuomo.github.io
egalli64/corso-cpp,62,62,1.0,https://github.com/egalli64/corso-cpp
enzofrancescaHM/RoomXRNative,62,62,1.0,https://github.com/enzofrancescaHM/RoomXRNative
EndBug/discuss-on-discord,54,62,0.8709677419354839,https://github.com/EndBug/discuss-on-discord
sisinflab/Graph-Characteristics,55,62,0.8870967741935484,https://github.com/sisinflab/Graph-Characteristics
Samplasion/reaxios,62,62,1.0,https://github.com/Samplasion/reaxios
samsung-sm6150-oss/android_device_samsung_sm6150-common,62,62,1.0,https://github.com/samsung-sm6150-oss/android_device_samsung_sm6150-common
antoniogrv/mlops-patient-digital-twin,61,62,0.9838709677419356,https://github.com/antoniogrv/mlops-patient-digital-twin
AndreaCacioli/ProgettoIALab2023,62,62,1.0,https://github.com/AndreaCacioli/ProgettoIALab2023
AidaDSP/Automated-GuitarAmpModelling,54,62,0.8709677419354839,https://github.com/AidaDSP/Automated-GuitarAmpModelling
squidlab-it/nova-vue3-helper,54,62,0.8709677419354839,https://github.com/squidlab-it/nova-vue3-helper
moonyc/sql-react-e-commerce,62,62,1.0,https://github.com/moonyc/sql-react-e-commerce
LidiaKovac/supernatural-api,62,62,1.0,https://github.com/LidiaKovac/supernatural-api
emidiomorgia/dotnetcore-ddd-microservices,62,62,1.0,https://github.com/emidiomorgia/dotnetcore-ddd-microservices
streambinder/clavis,62,62,1.0,https://github.com/streambinder/clavis
andrea-nuzzo/template-open-pro,48,62,0.7741935483870968,https://github.com/andrea-nuzzo/template-open-pro
mgallo/openai.ex,62,62,1.0,https://github.com/mgallo/openai.ex
archspec/archspec,60,62,0.967741935483871,https://github.com/archspec/archspec
kennethrrosen/journoQUBES,62,62,1.0,https://github.com/kennethrrosen/journoQUBES
pagopa/mil-common,62,62,1.0,https://github.com/pagopa/mil-common
paoli7612/Ares,62,62,1.0,https://github.com/paoli7612/Ares
alaimos/mithril,62,62,1.0,https://github.com/alaimos/mithril
Russlewisbo/padovaid,62,62,1.0,https://github.com/Russlewisbo/padovaid
gtoffoli/commons,60,62,0.967741935483871,https://github.com/gtoffoli/commons
riccardo-bernardini/espert_uniud,62,62,1.0,https://github.com/riccardo-bernardini/espert_uniud
MathsAnalisys/WeatherBot,62,62,1.0,https://github.com/MathsAnalisys/WeatherBot
Neomediatech/docker-stack-templates,62,62,1.0,https://github.com/Neomediatech/docker-stack-templates
sepal-contrib/alert_module,60,62,0.967741935483871,https://github.com/sepal-contrib/alert_module
burningion/fastapi-openid-connect-playground,62,62,1.0,https://github.com/burningion/fastapi-openid-connect-playground
MatteoH2O1999/poke-env,62,62,1.0,https://github.com/MatteoH2O1999/poke-env
TravellerDevelop/Mobile-App,62,62,1.0,https://github.com/TravellerDevelop/Mobile-App
mahahe-it/helm,60,62,0.967741935483871,https://github.com/mahahe-it/helm
Balinata/Lokalise,62,62,1.0,https://github.com/Balinata/Lokalise
SDavenia/AP_spoon,62,62,1.0,https://github.com/SDavenia/AP_spoon
pasqualedem/Self-Supervised-Learning-for-Precision-Agriculture,62,62,1.0,https://github.com/pasqualedem/Self-Supervised-Learning-for-Precision-Agriculture
gnosischain/gbc-explorer,51,62,0.8225806451612904,https://github.com/gnosischain/gbc-explorer
jackdbd/performance-audit,62,62,1.0,https://github.com/jackdbd/performance-audit
Daniele-Polizzi/KPA,62,62,1.0,https://github.com/Daniele-Polizzi/KPA
flashboss/cities-generator,62,62,1.0,https://github.com/flashboss/cities-generator
uolter/test-actions,62,62,1.0,https://github.com/uolter/test-actions
PowsUp/website,47,62,0.7580645161290323,https://github.com/PowsUp/website
italia/design-comuni-plone-theme,49,62,0.7903225806451613,https://github.com/italia/design-comuni-plone-theme
brucellino/cloudflare-worker-template,56,62,0.9032258064516128,https://github.com/brucellino/cloudflare-worker-template
FRJess/laravel-auth,62,62,1.0,https://github.com/FRJess/laravel-auth
Takeno/imj-next-website,62,62,1.0,https://github.com/Takeno/imj-next-website
amarchino/aspnet-core-per-tutti,62,62,1.0,https://github.com/amarchino/aspnet-core-per-tutti
Drunper/tesi_plan_recognition,62,62,1.0,https://github.com/Drunper/tesi_plan_recognition
Mediacom99/Computational-Physics,62,62,1.0,https://github.com/Mediacom99/Computational-Physics
addsac/enomarket,62,62,1.0,https://github.com/addsac/enomarket
shetechitaly/python-starter-kit,62,62,1.0,https://github.com/shetechitaly/python-starter-kit
shayansss/shayansss.github.io,62,62,1.0,https://github.com/shayansss/shayansss.github.io
MinasMazar/minasmazar.github.io,62,62,1.0,https://github.com/MinasMazar/minasmazar.github.io
Levvonci/Appunti,62,62,1.0,https://github.com/Levvonci/Appunti
grotondococco/egames,62,62,1.0,https://github.com/grotondococco/egames
francosalvucci14/francosalvucci14.github.io,62,62,1.0,https://github.com/francosalvucci14/francosalvucci14.github.io
marzianegro/42-minishell,62,62,1.0,https://github.com/marzianegro/42-minishell
CthulhusMadness/GGJ2023,58,62,0.935483870967742,https://github.com/CthulhusMadness/GGJ2023
ugho16/glossary,58,62,0.935483870967742,https://github.com/ugho16/glossary
variablecompany/bite,62,62,1.0,https://github.com/variablecompany/bite
fabmas/coc,62,62,1.0,https://github.com/fabmas/coc
giobber/asso-django,62,62,1.0,https://github.com/giobber/asso-django
sisinflab/Graph-RSs-Reproducibility,62,62,1.0,https://github.com/sisinflab/Graph-RSs-Reproducibility
alkampfergit/alkampfergit.github.io,62,62,1.0,https://github.com/alkampfergit/alkampfergit.github.io
AlessandroGianfelici/pyInvest,62,62,1.0,https://github.com/AlessandroGianfelici/pyInvest
mohsin123321/cloud-project,62,62,1.0,https://github.com/mohsin123321/cloud-project
elixir-mint/mint,57,62,0.9193548387096774,https://github.com/elixir-mint/mint
mkukiro/mkukiro,62,62,1.0,https://github.com/mkukiro/mkukiro
Behnoudmst/wordpress-blog,62,62,1.0,https://github.com/Behnoudmst/wordpress-blog
coolstore-demo/inventory-quarkus,47,62,0.7580645161290323,https://github.com/coolstore-demo/inventory-quarkus
EllySmith/frontend-project-lvl1,62,62,1.0,https://github.com/EllySmith/frontend-project-lvl1
enzo2605/Springboot-microservices,62,62,1.0,https://github.com/enzo2605/Springboot-microservices
aadeg/UnipiRootTelegramBot,53,62,0.8548387096774194,https://github.com/aadeg/UnipiRootTelegramBot
EnricoPezzano/automated-macos-setup,62,62,1.0,https://github.com/EnricoPezzano/automated-macos-setup
AleCandido/slides,62,62,1.0,https://github.com/AleCandido/slides
SimonePY/Picard,62,62,1.0,https://github.com/SimonePY/Picard
alefrajoe/CentralSpinModel,62,62,1.0,https://github.com/alefrajoe/CentralSpinModel
graz-dev/portfolio-blog,62,62,1.0,https://github.com/graz-dev/portfolio-blog
borinsimone/flightfootprint-webapp,62,62,1.0,https://github.com/borinsimone/flightfootprint-webapp
Attornado/Attornado,62,62,1.0,https://github.com/Attornado/Attornado
giiulia/BachelorThesis,62,62,1.0,https://github.com/giiulia/BachelorThesis
sbezverk/gobmp,62,62,1.0,https://github.com/sbezverk/gobmp
sfilippone/template-psblas,53,62,0.8548387096774194,https://github.com/sfilippone/template-psblas
Mickey374/IoT_Air_Sensor,62,62,1.0,https://github.com/Mickey374/IoT_Air_Sensor
hesptech/rhouse_test,53,62,0.8548387096774194,https://github.com/hesptech/rhouse_test
staratlas-italia/saibase,53,62,0.8548387096774194,https://github.com/staratlas-italia/saibase
Gibbo81/NodejsTypescript,62,62,1.0,https://github.com/Gibbo81/NodejsTypescript
fedehsq/vault-auth-plugin,62,62,1.0,https://github.com/fedehsq/vault-auth-plugin
g8a9/ferret,59,62,0.9516129032258064,https://github.com/g8a9/ferret
LazyTurtle/Shelfino_ROS2,61,61,1.0,https://github.com/LazyTurtle/Shelfino_ROS2
andreariba/Portfolio_app,61,61,1.0,https://github.com/andreariba/Portfolio_app
MikixIT/pokefilter-db,61,61,1.0,https://github.com/MikixIT/pokefilter-db
stranck/bachelor-degree-thesis-UECPGDTF,61,61,1.0,https://github.com/stranck/bachelor-degree-thesis-UECPGDTF
ruslanmv/How-to-create-custom-Reinforcement-Learning-environment,61,61,1.0,https://github.com/ruslanmv/How-to-create-custom-Reinforcement-Learning-environment
ami-iit/rod,61,61,1.0,https://github.com/ami-iit/rod
datocms/plugins,58,61,0.9508196721311476,https://github.com/datocms/plugins
GitGianluc/TeroSubtitler,61,61,1.0,https://github.com/GitGianluc/TeroSubtitler
a4tech/Egami-skins,61,61,1.0,https://github.com/a4tech/Egami-skins
LordCaba/LordCaba,61,61,1.0,https://github.com/LordCaba/LordCaba
stereolabs/zed-ros2-examples,47,61,0.7704918032786885,https://github.com/stereolabs/zed-ros2-examples
SamuelePassiatore/laravel-auth,61,61,1.0,https://github.com/SamuelePassiatore/laravel-auth
AnastasiaBrinati/SoftwareTesting_FinalProject,61,61,1.0,https://github.com/AnastasiaBrinati/SoftwareTesting_FinalProject
RiccardoSpolaor/Traffic-Flow-Analysis-Using-Uber-Movement-Data,61,61,1.0,https://github.com/RiccardoSpolaor/Traffic-Flow-Analysis-Using-Uber-Movement-Data
Airscripts/campfire,61,61,1.0,https://github.com/Airscripts/campfire
SeC-Hikit/Hikit-Frontend,61,61,1.0,https://github.com/SeC-Hikit/Hikit-Frontend
robotology-playground/yarp-devices-ros2,58,61,0.9508196721311476,https://github.com/robotology-playground/yarp-devices-ros2
Bluarancio/Leo-OpenData,61,61,1.0,https://github.com/Bluarancio/Leo-OpenData
pixu1980/detector-js,61,61,1.0,https://github.com/pixu1980/detector-js
queelag/web-components,61,61,1.0,https://github.com/queelag/web-components
skrtheboss/nx,59,61,0.9672131147540984,https://github.com/skrtheboss/nx
TundraSoftware/TundraSoftware.github.io,61,61,1.0,https://github.com/TundraSoftware/TundraSoftware.github.io
inardini/vertex-ai-samples,50,61,0.819672131147541,https://github.com/inardini/vertex-ai-samples
diclementef92/EpicodeCapstoneProject,61,61,1.0,https://github.com/diclementef92/EpicodeCapstoneProject
francescomiliani/dividends-analyzer,61,61,1.0,https://github.com/francescomiliani/dividends-analyzer
maboglia/TSS2023,61,61,1.0,https://github.com/maboglia/TSS2023
Yaricherchi7/esercizi-develope,61,61,1.0,https://github.com/Yaricherchi7/esercizi-develope
blazeswap/default-lists,55,61,0.9016393442622952,https://github.com/blazeswap/default-lists
icub-tech-iit/outside-collaborators,61,61,1.0,https://github.com/icub-tech-iit/outside-collaborators
dardino/scacchi-painter,58,61,0.9508196721311476,https://github.com/dardino/scacchi-painter
LeddaZ/android_kernel_xiaomi_sm6250,61,61,1.0,https://github.com/LeddaZ/android_kernel_xiaomi_sm6250
emdant/SYnergy,58,61,0.9508196721311476,https://github.com/emdant/SYnergy
policumbent/bob,57,61,0.9344262295081968,https://github.com/policumbent/bob
Lorys89/SMCProcessorAMD,57,61,0.9344262295081968,https://github.com/Lorys89/SMCProcessorAMD
imperugo/SQS.Extensions,55,61,0.9016393442622952,https://github.com/imperugo/SQS.Extensions
falcucci/.dotfiles,61,61,1.0,https://github.com/falcucci/.dotfiles
Imtious-coder/Market_UI,61,61,1.0,https://github.com/Imtious-coder/Market_UI
Michele971/hypfs-upgrade,61,61,1.0,https://github.com/Michele971/hypfs-upgrade
tonyarris/srv,61,61,1.0,https://github.com/tonyarris/srv
Pasqualecannavacciuolo/Dashboard,61,61,1.0,https://github.com/Pasqualecannavacciuolo/Dashboard
tHeFinAlGoaT/Rbx-Flip-Sniper,61,61,1.0,https://github.com/tHeFinAlGoaT/Rbx-Flip-Sniper
NicholasPilotto/ExchangeCurrencyService,61,61,1.0,https://github.com/NicholasPilotto/ExchangeCurrencyService
Vallasc/Vallasc,61,61,1.0,https://github.com/Vallasc/Vallasc
leoneago/leoneago.github.io,61,61,1.0,https://github.com/leoneago/leoneago.github.io
ivan-hc/MPV-appimage,61,61,1.0,https://github.com/ivan-hc/MPV-appimage
VAuthenticator/vauthenticator-helm-charts,60,61,0.9836065573770492,https://github.com/VAuthenticator/vauthenticator-helm-charts
mathsolutions/bagisto,61,61,1.0,https://github.com/mathsolutions/bagisto
chrg127/aoc22,61,61,1.0,https://github.com/chrg127/aoc22
andreamust/my-website,61,61,1.0,https://github.com/andreamust/my-website
jacopoM28/Branchiopoda_GenomeEvolution_vol1,61,61,1.0,https://github.com/jacopoM28/Branchiopoda_GenomeEvolution_vol1
dunzolo/dunzolo,61,61,1.0,https://github.com/dunzolo/dunzolo
maghetta/teaching,61,61,1.0,https://github.com/maghetta/teaching
kubealex/k8s-mediaserver-operator,61,61,1.0,https://github.com/kubealex/k8s-mediaserver-operator
Parmedio/pokedex,61,61,1.0,https://github.com/Parmedio/pokedex
gfiacconi/Properlytics,61,61,1.0,https://github.com/gfiacconi/Properlytics
mika-sims/forecast-CLI,61,61,1.0,https://github.com/mika-sims/forecast-CLI
Lotto98/Clustering,61,61,1.0,https://github.com/Lotto98/Clustering
RHC-IntelliNET/base_intellinet,61,61,1.0,https://github.com/RHC-IntelliNET/base_intellinet
defstudio/vite-livewire-plugin,46,61,0.7540983606557377,https://github.com/defstudio/vite-livewire-plugin
leonardoLavagna/website,61,61,1.0,https://github.com/leonardoLavagna/website
brucellino/terraform-digitalocean-vpc,53,61,0.8688524590163934,https://github.com/brucellino/terraform-digitalocean-vpc
bfabio/developers.italia.it,61,61,1.0,https://github.com/bfabio/developers.italia.it
amichelotti/chaosframework,61,61,1.0,https://github.com/amichelotti/chaosframework
laurarivella/ePortfolio,60,60,1.0,https://github.com/laurarivella/ePortfolio
WinterWind33/astali,60,60,1.0,https://github.com/WinterWind33/astali
rulex123/envoy,59,60,0.9833333333333332,https://github.com/rulex123/envoy
